time	x error	y error	L0 error	L1 error	R0 error	R1 error	L eye error	R eye error
5708	-0.201378	1.336508	0.003377	-0.015226	-0.048745	0.023578	0.000000	0.012272
5710	-0.204197	1.327499	0.003334	-0.015027	-0.048094	0.023275	0.000000	0.012272
5712	-0.206984	1.318533	0.003291	-0.014830	-0.047452	0.022976	0.000000	0.012272
5714	-0.209741	1.309609	0.003249	-0.014635	-0.046819	0.022681	0.000000	0.012272
5716	-0.212468	1.300728	0.003207	-0.014443	-0.046195	0.022390	0.000000	0.012272
5718	-0.215165	1.291891	0.003166	-0.014254	-0.045578	0.022102	0.000000	0.012272
5720	-0.217833	1.283097	0.003125	-0.014067	-0.044970	0.021818	0.000000	0.012272
5722	-0.238306	1.274346	0.003085	-0.013882	-0.044371	0.021538	0.000000	0.000000
5724	-0.241648	1.265640	0.003046	-0.013700	-0.043779	0.021261	0.000000	0.000000
5726	-0.245589	1.256978	0.003007	-0.013521	-0.043195	0.020988	0.000000	0.000000
5728	-0.249641	1.248361	0.002968	-0.013343	-0.042619	0.020719	0.000000	0.000000
5730	-0.253744	1.239788	0.002930	-0.013168	-0.042050	0.020452	0.000000	0.000000
5732	-0.257889	1.231259	0.002892	-0.012996	-0.041489	0.020189	0.000000	0.000000
5734	-0.262078	1.222776	0.002855	-0.012825	-0.040936	0.019930	0.000000	0.000000
5736	-0.266311	1.214338	0.002819	-0.012657	-0.040390	0.019674	0.000000	0.000000
5738	-0.270589	1.205946	0.002782	-0.012491	-0.039851	0.019421	0.000000	0.000000
5740	-0.274912	1.197599	0.002747	-0.012327	-0.039320	0.019171	0.000000	0.000000
5742	-0.279283	1.189298	0.002711	-0.012166	-0.038795	0.018925	0.000000	0.000000
5744	-0.283702	1.181042	0.002677	-0.012006	-0.038278	0.018682	0.000000	0.000000
5746	-0.288170	1.172832	0.002642	-0.011849	-0.037768	0.018441	0.000000	0.000000
5748	-0.292688	1.164669	0.002608	-0.011693	-0.037264	0.018204	0.000000	0.000000
5750	-0.297258	1.156552	0.002575	-0.011540	-0.036767	0.017970	0.000000	0.000000
5752	-0.301880	1.148480	0.002542	-0.011389	-0.036277	0.017739	0.000000	0.000000
5754	-0.306557	1.140456	0.002509	-0.011239	-0.035793	0.017511	0.000000	0.000000
5756	-0.311288	1.132477	0.002477	-0.011092	-0.035316	0.017286	0.000000	0.000000
5758	-0.316075	1.124545	0.002445	-0.010947	-0.034845	0.017064	0.000000	0.000000
5760	-0.320920	1.116660	0.002414	-0.010803	-0.034381	0.016844	0.000000	0.000000
5762	-0.217189	1.060595	0.002383	-0.010661	-0.033922	0.016627	-0.024544	0.024544
5764	-0.218609	1.051134	0.002352	-0.010522	-0.033470	0.016413	-0.024544	0.024544
5766	-0.217912	1.032277	0.002322	-0.010384	-0.033024	0.016202	-0.024544	0.024544
5768	-0.216918	1.012925	0.002292	-0.010247	-0.032584	0.015994	-0.024544	0.024544
5770	-0.215855	0.994128	0.002263	-0.010113	-0.032149	0.015788	-0.024544	0.024544
5772	-0.214756	0.975980	0.002234	-0.009980	-0.031721	0.015585	-0.024544	0.024544
5774	-0.213628	0.958463	0.002205	-0.009850	-0.031298	0.015384	-0.024544	0.024544
5776	-0.212475	0.941548	0.002177	-0.009720	-0.030881	0.015186	-0.024544	0.024544
5778	-0.211300	0.925203	0.002149	-0.009593	-0.030469	0.014991	-0.024544	0.024544
5780	-0.210106	0.909400	0.002121	-0.009467	-0.030063	0.014798	-0.024544	0.024544
5782	-0.208896	0.894115	0.002094	-0.009343	-0.029662	0.014608	-0.024544	0.024544
5784	-0.207673	0.879321	0.002067	-0.009221	-0.029267	0.014420	-0.024544	0.024544
5786	-0.206438	0.864995	0.002040	-0.009100	-0.028877	0.014234	-0.024544	0.024544
5788	-0.205194	0.851117	0.002014	-0.008980	-0.028492	0.014051	-0.024544	0.024544
5790	-0.203943	0.837665	0.001988	-0.008863	-0.028112	0.013870	-0.024544	0.024544
5792	-0.202687	0.824621	0.001963	-0.008746	-0.027738	0.013691	-0.024544	0.024544
5794	-0.201427	0.811966	0.001938	-0.008632	-0.027368	0.013515	-0.024544	0.024544
5796	-0.200164	0.799683	0.001913	-0.008518	-0.027003	0.013341	-0.024544	0.024544
5798	-0.198900	0.787757	0.001888	-0.008407	-0.026644	0.013169	-0.024544	0.024544
5800	-0.197637	0.776171	0.001864	-0.008297	-0.026288	0.013000	-0.024544	0.024544
5802	-0.214899	0.758467	0.001840	-0.008188	-0.025938	0.012832	0.000000	0.049087
5804	-0.213837	0.747400	0.001816	-0.008080	-0.025593	0.012667	0.000000	0.049087
5806	-0.213290	0.736438	0.001793	-0.007974	0.047486	0.011715	0.000000	0.049087
5808	-0.212804	0.725739	0.001770	-0.007870	0.076978	-0.005879	0.000000	0.049087
5810	-0.212325	0.715312	0.001747	-0.007767	0.105621	-0.023482	0.000000	0.049087
5812	-0.211844	0.705150	0.001725	-0.007665	0.133441	-0.041044	0.000000	0.049087
5814	-0.211364	0.695241	0.001703	-0.007564	0.160468	-0.058528	0.000000	0.049087
5816	-0.210883	0.685577	0.001681	-0.007465	0.186737	-0.075906	0.000000	0.049087
5818	-0.210404	0.676148	0.001659	-0.007367	0.212282	-0.093156	0.000000	0.049087
5820	-0.209925	0.666945	0.001638	-0.007271	0.237140	-0.110262	0.000000	0.049087
5822	-0.209448	0.657961	0.001617	-0.007175	0.261348	-0.127210	0.000000	0.049087
5824	-0.208973	0.649186	0.001596	-0.007081	0.284940	-0.143992	0.000000	0.049087
5826	-0.208501	0.640614	0.001575	-0.006988	0.307952	-0.160600	0.000000	0.049087
5828	-0.208031	0.632237	0.001555	-0.006897	0.330418	-0.177027	0.000000	0.049087
5830	-0.207564	0.624048	0.001535	-0.006806	0.352371	-0.193267	0.000000	0.049087
5832	-0.207101	0.616042	0.001516	-0.006717	0.373843	-0.209317	0.000000	0.049087
5834	-0.206640	0.608210	0.001496	-0.006629	0.394865	-0.225172	0.000000	0.049087
5836	-0.206184	0.600548	0.001477	-0.006542	0.415465	-0.240828	0.000000	0.049087
5838	-0.205731	0.593050	0.001458	-0.006456	0.435673	-0.256283	0.000000	0.049087
5840	-0.205282	0.585710	0.001439	-0.006372	0.455515	-0.271532	0.000000	0.049087
5842	-0.230694	0.531877	0.001421	-0.006288	0.515011	-0.263207	0.061359	0.122718
5844	-0.230511	0.524306	0.001402	-0.006206	0.536506	-0.276247	0.061359	0.122718
5846	-0.230972	0.515594	0.001384	-0.006124	0.558765	-0.288306	0.061359	0.122718
5848	-0.231495	0.506893	0.001366	-0.006044	0.580878	-0.299967	0.061359	0.122718
5850	-0.232009	0.498341	0.001349	-0.005965	0.602745	-0.311298	0.061359	0.122718
5852	-0.232504	0.489949	0.001323	-0.005896	0.624371	-0.322303	0.061359	0.122718
5854	-0.232981	0.481712	0.001274	-0.005857	0.645771	-0.332976	0.061359	0.122718
5856	-0.233439	0.473626	0.001188	-0.005862	0.666964	-0.343310	0.061359	0.122718
5858	-0.233877	0.465685	0.001054	-0.005923	0.687964	-0.353300	0.061359	0.122718
5860	-0.234296	0.457885	0.000863	-0.006050	0.708787	-0.362940	0.061359	0.122718
5862	-0.234696	0.450220	0.000607	-0.006248	0.729448	-0.372225	0.061359	0.122718
5864	-0.235075	0.442686	0.000282	-0.006525	0.749960	-0.381149	0.061359	0.122718
5866	-0.235435	0.435278	-0.000116	-0.006884	0.770337	-0.389708	0.061359	0.122718
5868	-0.235775	0.427992	-0.000591	-0.007328	0.790590	-0.397896	0.061359	0.122718
5870	-0.236095	0.420825	-0.001143	-0.007860	0.810732	-0.405710	0.061359	0.122718
5872	-0.236395	0.413772	-0.001773	-0.008482	0.830775	-0.413145	0.061359	0.122718
5874	-0.236675	0.406830	-0.002481	-0.009196	0.850730	-0.420197	0.061359	0.122718
5876	-0.236933	0.399996	-0.003266	-0.010004	0.870609	-0.426863	0.061359	0.122718
5878	-0.237172	0.393266	-0.004125	-0.010906	0.890421	-0.433138	0.061359	0.122718
5880	-0.237389	0.386637	-0.005057	-0.011905	0.910178	-0.439021	0.061359	0.122718
5882	-0.252032	0.337206	-0.006058	-0.013002	0.989853	-0.386823	0.134990	0.208621
5884	-0.251974	0.330035	-0.007124	-0.014197	1.011563	-0.389381	0.134990	0.208621
5886	-0.252171	0.321765	-0.008252	-0.015494	1.034733	-0.390113	0.134990	0.208621
5888	-0.252326	0.313460	-0.009435	-0.016893	1.057968	-0.390404	0.134990	0.208621
5890	-0.252407	0.305251	-0.010670	-0.018396	1.081114	-0.390425	0.134990	0.208621
5892	-0.252409	0.297153	-0.011950	-0.020005	1.104173	-0.390197	0.134990	0.208621
5894	-0.252331	0.289164	-0.013269	-0.021721	1.127166	-0.389726	0.134990	0.208621
5896	-0.252174	0.281284	-0.014620	-0.023545	1.150116	-0.389018	0.134990	0.208621
5898	-0.251939	0.273511	-0.015995	-0.025477	1.137632	-0.383509	0.134990	0.208621
5900	-0.251625	0.265843	-0.017387	-0.027517	1.124895	-0.378007	0.134990	0.208621
5902	-0.251234	0.258279	-0.018788	-0.029664	1.111981	-0.372539	0.134990	0.208621
5904	-0.250765	0.250818	-0.020190	-0.031915	1.098950	-0.367123	0.134990	0.208621
5906	-0.250219	0.243459	-0.021584	-0.034264	1.085849	-0.361772	0.134990	0.208621
5908	-0.249596	0.236201	-0.022963	-0.036707	1.072720	-0.356493	0.134990	0.208621
5910	-0.248898	0.229043	-0.024318	-0.039233	1.059593	-0.351291	0.134990	0.208621
5912	-0.248124	0.221984	-0.025643	-0.041833	1.046497	-0.346170	0.134990	0.208621
5914	-0.247275	0.215023	-0.026932	-0.044500	1.033455	-0.341147	0.134990	0.208621
5916	-0.246352	0.208160	-0.028182	-0.047232	1.020492	-0.336247	0.134990	0.208621
5918	-0.245356	0.201394	-0.029389	-0.050019	1.007628	-0.331489	0.134990	0.208621
5920	-0.244287	0.194725	-0.030551	-0.052852	0.994876	-0.326890	0.134990	0.208621
5922	-0.232054	0.274494	-0.031665	-0.055718	0.982251	-0.322461	-0.049087	0.000000
5924	-0.231941	0.269515	-0.032730	-0.058601	0.969759	-0.318212	-0.049087	0.000000
5926	-0.231120	0.266972	-0.033745	-0.061487	0.957410	-0.314150	-0.049087	0.000000
5928	-0.230219	0.264758	-0.034709	-0.064360	0.945208	-0.310281	-0.049087	0.000000
5930	-0.229314	0.262611	-0.035622	-0.067203	0.933157	-0.306612	-0.049087	0.000000
5932	-0.228415	0.260497	-0.036484	-0.070002	0.921260	-0.303144	-0.049087	0.000000
5934	-0.227522	0.258412	-0.037297	-0.072741	0.909520	-0.299883	-0.049087	0.000000
5936	-0.226636	0.256355	-0.038059	-0.075406	0.897936	-0.296829	-0.049087	0.000000
5938	-0.225756	0.254327	-0.038774	-0.077987	0.886508	-0.293986	-0.049087	0.000000
5940	-0.224881	0.252326	-0.039441	-0.080470	0.875235	-0.291354	-0.049087	0.000000
5942	-0.224012	0.250352	-0.040062	-0.082846	0.864116	-0.288934	-0.049087	0.000000
5944	-0.223148	0.248405	-0.040638	-0.085106	0.853147	-0.286728	-0.049087	0.000000
5946	-0.222289	0.246485	-0.041170	-0.087243	0.842326	-0.284735	-0.049087	0.000000
5948	-0.221435	0.244591	-0.041659	-0.089252	0.831647	-0.282956	-0.049087	0.000000
5950	-0.220586	0.242722	-0.042107	-0.091126	0.821104	-0.281393	-0.049087	0.000000
5952	-0.219741	0.240879	-0.042514	-0.092863	0.810692	-0.280044	-0.049087	0.000000
5954	-0.218901	0.239061	-0.042881	-0.094460	0.800400	-0.278912	-0.049087	0.000000
5956	-0.218064	0.237267	-0.043209	-0.095915	0.790218	-0.277996	-0.049087	0.000000
5958	-0.217232	0.235498	-0.043500	-0.097226	0.780132	-0.277298	-0.049087	0.000000
5960	-0.216404	0.233753	-0.043753	-0.098393	0.770124	-0.276819	-0.049087	0.000000
5962	-0.157864	0.316891	-0.043970	-0.099418	0.760172	-0.276556	-0.306796	-0.282252
5964	-0.155380	0.316316	-0.044152	-0.100300	0.750246	-0.276507	-0.306796	-0.282252
5966	-0.150629	0.317567	-0.044299	-0.101043	0.740310	-0.276661	-0.306796	-0.282252
5968	-0.145511	0.318911	-0.044413	-0.101651	1.406271	-1.215883	-0.306796	-0.282252
5970	-0.140272	0.320134	-0.044493	-0.102126	1.395411	-1.296011	-0.306796	-0.282252
5972	-0.134946	0.321207	-0.044542	-0.102477	1.436887	-1.260919	-0.306796	-0.282252
5974	-0.129542	0.322126	-0.044560	-0.102709	1.422435	-1.254390	-0.306796	-0.282252
5976	-0.124065	0.322888	-0.044550	-0.102831	1.406710	-1.246091	-0.306796	-0.282252
5978	-0.118520	0.323490	-0.044512	-0.102851	1.389953	-1.236345	-0.306796	-0.282252
5980	-0.112913	0.323929	-0.044449	-0.102781	1.372358	-1.225352	-0.306796	-0.282252
5982	-0.107248	0.324205	-0.044363	-0.102628	1.354101	-1.213244	-0.306796	-0.282252
5984	-0.101531	0.324315	-0.044255	-0.102402	1.335351	-1.200127	-0.306796	-0.282252
5986	-0.095767	0.324257	-0.044129	-0.102110	1.316273	-1.186116	-0.306796	-0.282252
5988	-0.089963	0.324029	-0.043986	-0.101757	1.297018	-1.171341	-0.306796	-0.282252
5990	-0.084124	0.323630	-0.043827	-0.101345	1.277719	-1.155945	-0.306796	-0.282252
5992	-0.078255	0.323058	-0.043639	-0.100808	1.258485	-1.140071	-0.306796	-0.282252
5994	-0.072364	0.322313	-0.043412	-0.100105	1.239405	-1.123855	-0.306796	-0.282252
5996	-0.066457	0.321392	-0.043146	-0.099276	1.220548	-1.107422	-0.306796	-0.282252
5998	-0.060538	0.320295	-0.042845	-0.098354	1.201965	-1.090884	-0.306796	-0.282252
6000	-0.054617	0.319022	-0.042511	-0.097363	1.183693	-1.074336	-0.306796	-0.282252
6002	-0.191727	0.515176	-0.042148	-0.096322	1.165760	-1.057860	-0.024544	-0.184078
6004	-0.187559	0.522821	-0.041761	-0.095244	-1.024595	0.497061	-0.024544	-0.184078
6006	-0.189766	0.539770	-0.121272	-0.097748	-1.039282	0.509687	-0.024544	-0.184078
6008	-0.192926	0.559002	-0.155746	-0.082367	-1.049154	0.516089	-0.024544	-0.184078
6010	-0.196363	0.579710	-0.187800	-0.065862	-1.055264	0.518048	-0.024544	-0.184078
6012	-0.200009	0.601916	-0.217429	-0.048423	-1.058398	0.516879	-0.024544	-0.184078
6014	-0.203870	0.600390	-0.244685	-0.030213	-1.059141	0.513537	-0.024544	-0.184078
6016	-0.207972	0.598726	-0.269657	-0.011372	-1.057936	0.508711	-0.024544	-0.184078
6018	-0.212352	0.597040	-0.292463	0.007981	-1.055119	0.502891	-0.024544	-0.184078
6020	-0.217051	0.595330	-0.313234	0.027743	-1.050887	0.496324	-0.024544	-0.184078
6022	-0.222120	0.593599	-0.332112	0.047829	-1.045407	0.489210	-0.024544	-0.184078
6024	-0.227616	0.591846	-0.349240	0.068158	-1.038895	0.481815	-0.024544	-0.184078
6026	-0.233611	0.590072	-0.364762	0.088665	-1.031517	0.474318	-0.024544	-0.184078
6028	-0.240189	0.588277	-0.020867	-0.090373	-1.023411	0.466841	-0.024544	-0.184078
6030	-0.247455	0.586461	-0.017797	-0.090963	-1.014692	0.459465	-0.024544	-0.184078
6032	-0.255537	0.584625	-0.015310	-0.091116	-1.005454	0.452240	-0.024544	-0.184078
6034	-0.264595	0.582769	-0.013294	-0.090956	-0.995779	0.445198	-0.024544	-0.184078
6036	-0.274831	0.580893	-0.011655	-0.090571	-0.985738	0.438356	-0.024544	-0.184078
6038	-0.286505	0.578997	-0.010315	-0.089991	-0.975405	0.431758	-0.024544	-0.184078
6040	-0.299953	0.577082	-0.009209	-0.089237	-0.964844	0.425429	-0.024544	-0.184078
6042	-0.162150	0.575148	-0.086877	-0.090836	-0.954092	0.419344	-0.073631	-0.122718
6044	-0.162551	0.573198	-0.120001	-0.074929	-0.943187	0.413483	-0.073631	-0.122718
6046	-0.160603	0.571237	-0.151846	-0.058639	-0.932161	0.407825	-0.073631	-0.122718
6048	-0.158247	0.569266	-0.182325	-0.041988	-0.921044	0.402353	-0.073631	-0.122718
6050	-0.155729	0.567285	-0.211430	-0.025030	-0.909861	0.397053	-0.073631	-0.122718
6052	-0.153078	0.565294	-0.239193	-0.007823	-0.898639	0.391909	-0.073631	-0.122718
6054	-0.150294	0.563295	-0.265661	0.009580	-0.887397	0.386909	-0.073631	-0.122718
6056	-0.147377	0.561287	-0.290888	0.027140	-0.876157	0.382041	-0.073631	-0.122718
6058	-0.144321	0.559271	-0.314931	0.044819	-0.864934	0.377294	-0.073631	-0.122718
6060	-0.141124	0.557248	-0.337850	0.062590	-0.853744	0.372660	-0.073631	-0.122718
6062	-0.137781	0.555219	-0.359704	0.080429	-0.842601	0.368128	-0.073631	-0.122718
6064	-0.134287	0.553182	-0.380552	0.098315	-0.831517	0.363691	-0.073631	-0.122718
6066	-0.130639	0.551140	-0.400452	0.116230	-0.820502	0.359343	-0.073631	-0.122718
6068	-0.126830	0.549093	-0.419459	0.134161	-0.809566	0.355076	-0.073631	-0.122718
6070	-0.122856	0.547041	-0.437626	0.152096	-0.798716	0.350885	-0.073631	-0.122718
6072	-0.118708	0.544985	-0.455005	0.170023	-0.787959	0.346765	-0.073631	-0.122718
6074	-0.114382	0.542924	-0.471644	0.187935	-0.777302	0.342712	-0.073631	-0.122718
6076	-0.109868	0.540860	-0.487589	0.205825	-0.766749	0.338721	-0.073631	-0.122718
6078	-0.105160	0.538794	-0.502883	0.223687	-0.756306	0.334788	-0.073631	-0.122718
6080	-0.100249	0.536725	0.047088	-0.095440	-0.745974	0.330911	-0.073631	-0.122718
6082	-0.140482	0.534654	-0.025845	-0.099070	-0.735758	0.327087	-0.012272	-0.024544
6084	-0.137651	0.532580	-0.055620	-0.084758	-0.725660	0.323312	-0.012272	-0.024544
6086	-0.135854	0.530503	-0.084760	-0.069410	-0.715682	0.319584	-0.012272	-0.024544
6088	-0.134169	0.528422	-0.113117	-0.053277	-0.705825	0.315902	-0.012272	-0.024544
6090	-0.132479	0.526339	-0.140599	-0.036552	-0.696090	0.312264	-0.012272	-0.024544
6092	-0.130768	0.524254	-0.167152	-0.019382	-0.686478	0.308668	-0.012272	-0.024544
6094	-0.129036	0.522167	-0.192749	-0.001883	-0.676990	0.305112	-0.012272	-0.024544
6096	-0.127283	0.520078	-0.217387	0.015859	-0.667626	0.301596	-0.012272	-0.024544
6098	-0.125508	0.517988	-0.241073	0.033777	-0.658385	0.298118	-0.012272	-0.024544
6100	-0.123713	0.515897	-0.263830	0.051817	-0.649268	0.294678	-0.012272	-0.024544
6102	-0.121898	0.513805	-0.285683	0.069941	-0.640274	0.291274	-0.012272	-0.024544
6104	-0.120062	0.511713	-0.306665	0.088117	-0.631402	0.287905	-0.012272	-0.024544
6106	-0.118206	0.509621	-0.326813	0.106321	-0.622651	0.284571	-0.012272	-0.024544
6108	-0.116330	0.507529	-0.346162	0.124533	-0.614021	0.281272	-0.012272	-0.024544
6110	-0.114435	0.505438	-0.364751	0.142738	-0.605511	0.278006	-0.012272	-0.024544
6112	-0.112519	0.503348	-0.382619	0.160926	-0.597119	0.274774	-0.012272	-0.024544
6114	-0.110583	0.501259	-0.399803	0.179086	-0.588845	0.271574	-0.012272	-0.024544
6116	-0.108628	0.499172	-0.416341	0.197211	-0.580686	0.268407	-0.012272	-0.024544
6118	-0.106653	0.497086	-0.432268	0.215296	-0.572652	0.265268	-0.012272	-0.024544
6120	-0.104658	0.495003	-0.447619	0.233336	-0.564758	0.262153	-0.012272	-0.024544
6122	-0.120079	0.492921	-0.498779	0.230468	-0.557018	0.259052	0.024544	0.073631
6124	-0.118939	0.490842	-0.515220	0.247158	-0.549441	0.255958	0.024544	0.073631
6126	-0.118197	0.488766	-0.532324	0.263069	-0.542036	0.252860	0.024544	0.073631
6128	-0.117526	0.486691	-0.549176	0.278774	-0.534808	0.249751	0.024544	0.073631
6130	-0.116884	0.484619	-0.565687	0.294340	-0.527762	0.246622	0.024544	0.073631
6132	-0.116265	0.482549	-0.581872	0.309768	-0.520900	0.243464	0.024544	0.073631
6134	-0.115669	0.480483	-0.597760	0.325051	-0.514223	0.240270	0.024544	0.073631
6136	-0.115094	0.478419	-0.613381	0.340182	-0.507729	0.237031	0.024544	0.073631
6138	-0.114541	0.476359	-0.628763	0.355152	-0.501417	0.233741	0.024544	0.073631
6140	-0.114008	0.474303	-0.643934	0.369953	-0.495284	0.230393	0.024544	0.073631
6142	-0.113497	0.472250	-0.658921	0.384577	-0.489326	0.226983	0.024544	0.073631
6144	-0.113005	0.470201	-0.673751	0.399014	-0.483536	0.223506	0.024544	0.073631
6146	-0.112533	0.468156	-0.688449	0.413257	-0.477910	0.219958	0.024544	0.073631
6148	-0.112080	0.466115	-0.703041	0.427294	-0.472440	0.216336	0.024544	0.073631
6150	-0.111646	0.464079	-0.717552	0.441115	-0.467119	0.212639	0.024544	0.073631
6152	-0.111230	0.462047	-0.732007	0.454708	-0.461938	0.208867	0.024544	0.073631
6154	-0.110833	0.460021	-0.746431	0.468061	-0.456889	0.205020	0.024544	0.073631
6156	-0.110454	0.457999	-0.760853	0.481151	-0.451963	0.201100	0.024544	0.073631
6158	-0.110092	0.455982	-0.775323	0.493931	-0.447150	0.197111	0.024544	0.073631
6160	-0.109747	0.453971	-0.789902	0.506333	-0.442440	0.193057	0.024544	0.073631
6162	-0.119111	0.451964	-0.834616	0.493842	-0.437826	0.188945	0.049087	0.122718
6164	-0.118960	0.449964	-0.851949	0.502874	-0.433296	0.184782	0.049087	0.122718
6166	-0.119070	0.447968	-0.870701	0.510273	-0.428842	0.180576	0.049087	0.122718
6168	-0.119221	0.445978	-0.890192	0.516560	-0.424456	0.176336	0.049087	0.122718
6170	-0.119384	0.443993	-0.910420	0.521690	-0.420132	0.172066	0.049087	0.122718
6172	-0.119556	0.442014	-0.931480	0.525532	-0.415864	0.167772	0.049087	0.122718
6174	-0.119736	0.437395	-0.953486	0.527934	-0.411648	0.163459	0.049087	0.122718
6176	-0.119924	0.431748	-0.976562	0.528729	-0.407477	0.159137	0.049087	0.122718
6178	-0.120120	0.426211	-1.000844	0.527735	-0.403349	0.154815	0.049087	0.122718
6180	-0.120324	0.420782	-1.026479	0.524759	-0.399258	0.150504	0.049087	0.122718
6182	-0.120536	0.415454	-1.053631	0.519594	-0.395202	0.146214	0.049087	0.122718
6184	-0.120756	0.410226	-1.082483	0.512029	-0.391176	0.141955	0.049087	0.122718
6186	-0.120984	0.405092	-1.113238	0.501851	-0.387179	0.137740	0.049087	0.122718
6188	-0.121220	0.400050	-1.146127	0.488853	-0.383207	0.133577	0.049087	0.122718
6190	-0.121464	0.395096	-1.181407	0.472854	-0.379260	0.129477	0.049087	0.122718
6192	-0.121715	0.390228	-1.219371	0.453708	-0.375335	0.125448	0.049087	0.122718
6194	-0.121975	0.385442	-1.207762	0.444509	-0.371430	0.121500	0.049087	0.122718
6196	-0.122241	0.380734	-1.195959	0.435275	-0.367546	0.117638	0.049087	0.122718
6198	-0.122515	0.376104	-1.184033	0.426026	-0.363681	0.113871	0.049087	0.122718
6200	-0.122795	0.371547	-1.172040	0.416777	-0.359834	0.110203	0.049087	0.122718
6202	-0.150667	0.383416	-1.160026	0.407539	-0.356006	0.106639	0.110447	0.159534
6204	-0.151332	0.378766	-1.148030	0.398320	-0.352195	0.103184	0.110447	0.159534
6206	-0.152794	0.374589	-1.136086	0.389126	-0.348403	0.099839	0.110447	0.159534
6208	-0.154342	0.370475	-1.124221	0.379965	-0.344629	0.096609	0.110447	0.159534
6210	-0.155885	0.366373	-1.112458	0.370842	-0.340873	0.093494	0.110447	0.159534
6212	-0.157414	0.362276	-1.100817	0.361765	-0.337136	0.090495	0.110447	0.159534
6214	-0.158926	0.358184	-1.089316	0.352741	-0.333417	0.087612	0.110447	0.159534
6216	-0.160419	0.354097	-1.077970	0.343780	-0.329718	0.084844	0.110447	0.159534
6218	-0.161895	0.350013	-1.066793	0.334890	-0.326039	0.082191	0.110447	0.159534
